id,cafe_id,image_url,main_image
20269,10090,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10090/2.jpg,FALSE
20270,10090,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10090/3.jpg,FALSE
20271,10091,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10091/1.jpg,TRUE
20272,10091,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10091/2.jpg,FALSE
20273,10091,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10091/3.jpg,FALSE
20274,10092,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10092/1.jpg,TRUE
20275,10092,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10092/2.jpg,FALSE
20276,10092,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10092/3.jpg,FALSE
20277,10093,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10093/1.jpg,TRUE
20278,10093,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10093/2.jpg,FALSE
20279,10093,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10093/3.jpg,FALSE
20280,10094,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10094/1.jpg,TRUE
20281,10094,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10094/2.jpg,FALSE
20282,10094,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10094/3.jpg,FALSE
20283,10095,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10095/1.jpg,TRUE
20284,10095,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10095/2.jpg,FALSE
20285,10095,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10095/3.jpg,FALSE
20286,10096,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10096/1.jpg,TRUE
20287,10096,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10096/2.jpg,FALSE
20288,10096,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10096/3.jpg,FALSE
20289,10097,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10097/1.jpg,TRUE
20290,10097,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10097/2.jpg,FALSE
20291,10097,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10097/3.jpg,FALSE
20292,10098,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10098/1.jpg,TRUE
20293,10098,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10098/2.jpg,FALSE
20294,10098,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10098/3.jpg,FALSE
20295,10099,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10099/1.jpg,TRUE
20296,10099,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10099/2.jpg,FALSE
20297,10099,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10099/3.jpg,FALSE
20298,10100,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10100/1.jpg,TRUE
20299,10100,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10100/2.jpg,FALSE
20300,10100,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10100/3.jpg,FALSE
20301,10101,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10101/1.jpg,TRUE
20302,10101,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10101/2.jpg,FALSE
20303,10101,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10101/3.jpg,FALSE
20304,10102,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10102/1.jpg,TRUE
20305,10102,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10102/2.jpg,FALSE
20306,10102,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10102/3.jpg,FALSE
20307,10103,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10103/1.jpg,TRUE
20308,10103,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10103/2.jpg,FALSE
20309,10103,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10103/3.jpg,FALSE
20310,10104,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10104/1.jpg,TRUE
20311,10104,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10104/2.jpg,FALSE
20312,10104,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10104/3.jpg,FALSE
20313,10105,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10105/1.jpg,TRUE
20314,10105,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10105/2.jpg,FALSE
20315,10105,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10105/3.jpg,FALSE
20316,10106,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10106/1.jpg,TRUE
20317,10106,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10106/2.jpg,FALSE
20318,10106,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10106/3.jpg,FALSE
20319,10107,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10107/1.jpg,TRUE
20320,10107,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10107/2.jpg,FALSE
20321,10107,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10107/3.jpg,FALSE
20322,10108,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10108/1.jpg,TRUE
20323,10108,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10108/2.jpg,FALSE
20324,10108,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10108/3.jpg,FALSE
20325,10109,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10109/1.jpg,TRUE
20326,10109,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10109/2.jpg,FALSE
20327,10109,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10109/3.jpg,FALSE
20328,10110,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10110/1.jpg,TRUE
20329,10110,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10110/2.jpg,FALSE
20330,10110,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10110/3.jpg,FALSE
20331,10111,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10111/1.jpg,TRUE
20332,10111,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10111/2.jpg,FALSE
20333,10111,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10111/3.jpg,FALSE
20334,10112,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10112/1.jpg,TRUE
20335,10112,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10112/2.jpg,FALSE
20336,10112,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10112/3.jpg,FALSE
20337,10113,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10113/1.jpg,TRUE
20338,10113,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10113/2.jpg,FALSE
20339,10113,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10113/3.jpg,FALSE
20340,10114,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10114/1.jpg,TRUE
20341,10114,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10114/2.jpg,FALSE
20342,10114,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10114/3.jpg,FALSE
20343,10115,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10115/1.jpg,TRUE
20344,10115,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10115/2.jpg,FALSE
20345,10115,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10115/3.jpg,FALSE
20346,10116,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10116/1.jpg,TRUE
20347,10116,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10116/2.jpg,FALSE
20348,10116,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10116/3.jpg,FALSE
20349,10117,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10117/1.jpg,TRUE
20350,10117,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10117/2.jpg,FALSE
20351,10117,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10117/3.jpg,FALSE
20352,10118,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10118/1.jpg,TRUE
20353,10118,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10118/2.jpg,FALSE
20354,10118,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10118/3.jpg,FALSE
20355,10119,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10119/1.jpg,TRUE
20356,10119,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10119/2.jpg,FALSE
20357,10119,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10119/3.jpg,FALSE
20358,10120,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10120/1.jpg,TRUE
20359,10120,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10120/2.jpg,FALSE
20360,10120,https://semothon-places.s3.ap-northeast-2.amazonaws.com/cafes/10120/3.jpg,FALSE
